id,key,value,type
67563310,source,massgis_import_v0.1_20071009091627,regular
67563729,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67563729,source,massgis_import_v0.1_20071009091627,regular
67564096,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67564096,source,massgis_import_v0.1_20071009091627,regular
67564287,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67564287,source,massgis_import_v0.1_20071009091627,regular
67564617,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67564617,source,massgis_import_v0.1_20071009091627,regular
67565044,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67565044,source,massgis_import_v0.1_20071009091627,regular
67565161,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67565161,source,massgis_import_v0.1_20071009091627,regular
67565549,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67565549,source,massgis_import_v0.1_20071009091627,regular
67566675,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67566675,source,massgis_import_v0.1_20071009091627,regular
67566950,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67566950,source,massgis_import_v0.1_20071009091627,regular
67567739,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67567739,source,massgis_import_v0.1_20071009091627,regular
67568025,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67568025,source,massgis_import_v0.1_20071009091627,regular
67568415,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67568415,source,massgis_import_v0.1_20071009091627,regular
67568849,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67568849,source,massgis_import_v0.1_20071009091627,regular
67569039,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67569039,source,massgis_import_v0.1_20071009091627,regular
67569442,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67569442,source,massgis_import_v0.1_20071009091627,regular
67570618,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67570618,source,massgis_import_v0.1_20071009091627,regular
67570881,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67570881,source,massgis_import_v0.1_20071009091627,regular
67571198,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67571198,source,massgis_import_v0.1_20071009091627,regular
67571389,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67571389,source,massgis_import_v0.1_20071009091627,regular
67571435,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67571435,source,massgis_import_v0.1_20071009091627,regular
67572082,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67572082,source,massgis_import_v0.1_20071009091627,regular
67572136,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67572136,source,massgis_import_v0.1_20071009091627,regular
67572254,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67572254,source,massgis_import_v0.1_20071009091627,regular
67572337,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67572337,source,massgis_import_v0.1_20071009091627,regular
67573099,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67573099,source,massgis_import_v0.1_20071009091627,regular
67573372,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67573372,source,massgis_import_v0.1_20071009091627,regular
67573624,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67573624,source,massgis_import_v0.1_20071009091627,regular
67573936,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67573936,source,massgis_import_v0.1_20071009091627,regular
67574401,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67574401,source,massgis_import_v0.1_20071009091627,regular
67574519,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67574519,source,massgis_import_v0.1_20071009091627,regular
67574759,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67574759,source,massgis_import_v0.1_20071009091627,regular
67575211,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67575211,source,massgis_import_v0.1_20071009091627,regular
67575241,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67575241,source,massgis_import_v0.1_20071009091627,regular
67575377,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67575377,source,massgis_import_v0.1_20071009091627,regular
67575501,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67575501,source,massgis_import_v0.1_20071009091627,regular
67575989,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67575989,source,massgis_import_v0.1_20071009091627,regular
67576080,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576080,source,massgis_import_v0.1_20071009091627,regular
67576178,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576178,source,massgis_import_v0.1_20071009091627,regular
67576354,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576354,source,massgis_import_v0.1_20071009091627,regular
67576414,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576414,source,massgis_import_v0.1_20071009091627,regular
67576485,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576485,source,massgis_import_v0.1_20071009091627,regular
67576546,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576546,source,massgis_import_v0.1_20071009091627,regular
67576858,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576858,source,massgis_import_v0.1_20071009091627,regular
67576982,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67576982,source,massgis_import_v0.1_20071009091627,regular
67577212,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67577212,source,massgis_import_v0.1_20071009091627,regular
67577285,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67577285,source,massgis_import_v0.1_20071009091627,regular
67577477,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67577477,source,massgis_import_v0.1_20071009091627,regular
67577647,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67577647,source,massgis_import_v0.1_20071009091627,regular
67577957,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67577957,source,massgis_import_v0.1_20071009091627,regular
67578243,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67578243,source,massgis_import_v0.1_20071009091627,regular
67578543,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67578543,highway,traffic_signals,regular
67578543,source,massgis_import_v0.1_20071009091627,regular
67578642,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67578642,source,massgis_import_v0.1_20071009091627,regular
67580143,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67580143,source,massgis_import_v0.1_20071009091627,regular
67580223,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67580223,source,massgis_import_v0.1_20071009091627,regular
67580386,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67580386,source,massgis_import_v0.1_20071009091627,regular
67580692,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67580692,source,massgis_import_v0.1_20071009091627,regular
67581397,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67581397,source,massgis_import_v0.1_20071009091627,regular
67581518,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67581518,source,massgis_import_v0.1_20071009091627,regular
67581729,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67581729,source,massgis_import_v0.1_20071009091627,regular
67582019,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67582019,source,massgis_import_v0.1_20071009091627,regular
67582193,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67582193,source,massgis_import_v0.1_20071009091627,regular
67582647,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67582647,source,massgis_import_v0.1_20071009091627,regular
67583001,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67583001,source,massgis_import_v0.1_20071009091627,regular
67583236,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67583236,source,massgis_import_v0.1_20071009091627,regular
67583554,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67583554,source,massgis_import_v0.1_20071009091627,regular
67583671,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67583671,source,massgis_import_v0.1_20071009091627,regular
67584022,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67584022,source,massgis_import_v0.1_20071009091627,regular
67584136,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67584136,source,massgis_import_v0.1_20071009091627,regular
67584152,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67584152,source,massgis_import_v0.1_20071009091627,regular
67584388,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67584388,highway,traffic_signals,regular
67584388,source,massgis_import_v0.1_20071009091627,regular
67584494,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67584494,source,massgis_import_v0.1_20071009091627,regular
67584637,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67584637,source,massgis_import_v0.1_20071009091627,regular
67584942,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67584942,source,massgis_import_v0.1_20071009091627,regular
67585097,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67585097,source,massgis_import_v0.1_20071009091627,regular
67585248,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67585248,source,massgis_import_v0.1_20071009091627,regular
67585605,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67585605,source,massgis_import_v0.1_20071009091627,regular
67585852,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67585852,source,massgis_import_v0.1_20071009091627,regular
67586268,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67586268,source,massgis_import_v0.1_20071009091627,regular
67587123,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67587123,source,massgis_import_v0.1_20071009091627,regular
67587162,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67587162,source,massgis_import_v0.1_20071009091627,regular
67587651,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67587651,source,massgis_import_v0.1_20071009091627,regular
67587796,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67587796,source,massgis_import_v0.1_20071009091627,regular
67587862,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67587862,source,massgis_import_v0.1_20071009091627,regular
67588244,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67588244,source,massgis_import_v0.1_20071009091627,regular
67588423,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67588423,source,massgis_import_v0.1_20071009091627,regular
67588501,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67588501,source,massgis_import_v0.1_20071009091627,regular
67588857,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67588857,source,massgis_import_v0.1_20071009091627,regular
67589136,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67589136,source,massgis_import_v0.1_20071009091627,regular
67589977,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67589977,source,massgis_import_v0.1_20071009091627,regular
67590698,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67590698,source,massgis_import_v0.1_20071009091627,regular
67590877,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67590877,source,massgis_import_v0.1_20071009091627,regular
67591031,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67591031,source,massgis_import_v0.1_20071009091627,regular
67591295,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67591295,source,massgis_import_v0.1_20071009091627,regular
67591467,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67591467,source,massgis_import_v0.1_20071009091627,regular
67591783,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67591783,source,massgis_import_v0.1_20071009091627,regular
67592141,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67592141,source,massgis_import_v0.1_20071009091627,regular
67592590,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67592590,source,massgis_import_v0.1_20071009091627,regular
67592773,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67592773,source,massgis_import_v0.1_20071009091627,regular
67593313,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67593313,source,massgis_import_v0.1_20071009091627,regular
67593766,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67593766,source,massgis_import_v0.1_20071009091627,regular
67594091,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67594091,source,massgis_import_v0.1_20071009091627,regular
67594337,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67594337,source,massgis_import_v0.1_20071009091627,regular
67594816,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67594816,source,massgis_import_v0.1_20071009091627,regular
67594891,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67594891,source,massgis_import_v0.1_20071009091627,regular
67595066,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67595066,source,massgis_import_v0.1_20071009091627,regular
67595103,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67595103,source,massgis_import_v0.1_20071009091627,regular
67595207,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67595207,source,massgis_import_v0.1_20071009091627,regular
67595438,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67595438,source,massgis_import_v0.1_20071009091627,regular
67596357,attribution,Office of Geographic and Environmental Information (MassGIS),regular
67596357,source,massgis_import_v0.1_20071009091627,regular
69479614,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69479614,source,massgis_import_v0.1_20071013192438,regular
69479779,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69479779,source,massgis_import_v0.1_20071013192438,regular
69479884,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69479884,line,Green,regular
69479884,geom_id,110,massgis
69479884,name,Boston University Central,regular
69479884,operator,MBTA,regular
69479884,railway,station,regular
69479884,source,massgis_import_v0.1_20071013193425,regular
69479896,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69479896,source,massgis_import_v0.1_20071013192438,regular
69479940,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69479940,source,massgis_import_v0.1_20071013192438,regular
69479959,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69479959,source,massgis_import_v0.1_20071013192438,regular
69480066,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480066,source,massgis_import_v0.1_20071013192438,regular
69480122,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480122,source,massgis_import_v0.1_20071013192438,regular
69480274,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480274,source,massgis_import_v0.1_20071013192438,regular
69480306,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480306,created_by,JOSM,regular
69480306,source,massgis_import_v0.1_20071013192438,regular
69480361,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480361,source,massgis_import_v0.1_20071013192438,regular
69480389,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480389,created_by,JOSM,regular
69480389,source,massgis_import_v0.1_20071013192438,regular
69480572,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480572,source,massgis_import_v0.1_20071013192438,regular
69480627,line,Red,regular
69480627,geom_id,6,massgis
69480627,name,Harvard,regular
69480627,operator,MBTA,regular
69480627,railway,station,regular
69480627,source,massgis_import_v0.1_20071013193425,regular
69480627,url,http://www.mbta.com/schedules_and_maps/subway/lines/stations/?stopId=12084,regular
69480627,wheelchair,yes,regular
69480651,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480651,source,massgis_import_v0.1_20071013192438,regular
69480679,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480679,source,massgis_import_v0.1_20071013192438,regular
69480805,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480805,source,massgis_import_v0.1_20071013192438,regular
69480850,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480850,line,Green,regular
69480850,geom_id,105,massgis
69480850,name,Packards Corner,regular
69480850,operator,MBTA,regular
69480850,railway,station,regular
69480850,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69480994,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69480994,source,massgis_import_v0.1_20071013192438,regular
69481020,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481020,line,Green,regular
69481020,geom_id,92,massgis
69481020,name,Summit Ave/Winchester St,regular
69481020,operator,MBTA,regular
69481020,railway,station,regular
69481020,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69481053,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481053,source,massgis_import_v0.1_20071013192438,regular
69481311,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481311,source,massgis_import_v0.1_20071013192438,regular
69481330,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481330,source,massgis_import_v0.1_20071013192438,regular
69481456,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481456,source,massgis_import_v0.1_20071013192438,regular
69481543,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481543,created_by,JOSM,regular
69481543,source,massgis_import_v0.1_20071013192438,regular
69481602,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481602,source,massgis_import_v0.1_20071013192438,regular
69481663,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481663,line,Green,regular
69481663,geom_id,84,massgis
69481663,name,Kent Street,regular
69481663,operator,MBTA,regular
69481663,railway,station,regular
69481663,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69481739,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481739,line,Green,regular
69481739,geom_id,63,massgis
69481739,name,Hynes Convention Center,regular
69481739,operator,MBTA,regular
69481739,railway,station,regular
69481739,wheelchair,no,regular
69481766,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481766,source,massgis_import_v0.1_20071013192438,regular
69481886,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481886,source,massgis_import_v0.1_20071013192438,regular
69481901,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69481901,line,Green,regular
69481901,geom_id,111,massgis
69481901,name,Boston University East,regular
69481901,operator,MBTA,regular
69481901,railway,station,regular
69481901,source,massgis_import_v0.1_20071013193425,regular
69482017,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482017,source,massgis_import_v0.1_20071013192438,regular
69482071,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482071,source,massgis_import_v0.1_20071013192438,regular
69482145,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482145,source,massgis_import_v0.1_20071013192438,regular
69482197,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482197,source,massgis_import_v0.1_20071013192438,regular
69482249,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482249,source,massgis_import_v0.1_20071013192438,regular
69482318,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482318,source,massgis_import_v0.1_20071013192438,regular
69482402,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482402,line,Green,regular
69482402,geom_id,90,massgis
69482402,name,Washington Square,regular
69482402,operator,MBTA,regular
69482402,railway,station,regular
69482402,source,massgis_import_v0.1_20071013193425;massgis_import_v0.1_20071013192438,regular
69482428,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482428,source,massgis_import_v0.1_20071013192438,regular
69482505,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482505,source,massgis_import_v0.1_20071013192438,regular
69482682,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482682,source,massgis_import_v0.1_20071013192438,regular
69482700,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482700,source,massgis_import_v0.1_20071013192438,regular
69482713,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482713,source,massgis_import_v0.1_20071013192438,regular
69482741,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482741,source,massgis_import_v0.1_20071013192438,regular
69482859,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482859,source,massgis_import_v0.1_20071013192438,regular
69482993,city,Boston,addr
69482993,postcode,02110,addr
69482993,state,MA,addr
69482993,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69482993,line,Red,regular
69482993,geom_id,119,massgis
69482993,name,South Station (MBTA),regular
69482993,network,MBTA,regular
69482993,operator,MBTA,regular
69482993,railway,station,regular
69482993,source,massgis_import_v0.1_20071013193425,regular
69482993,website,http://www.mbta.com/,regular
69482993,wikipedia,en:South Station (MBTA station),regular
69483096,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483096,created_by,JOSM,regular
69483096,source,massgis_import_v0.1_20071013192438,regular
69483132,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483132,source,massgis_import_v0.1_20071013192438,regular
69483206,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483206,line,Green,regular
69483206,geom_id,109,massgis
69483206,name,Boston University West,regular
69483206,operator,MBTA,regular
69483206,railway,station,regular
69483206,source,massgis_import_v0.1_20071013193425,regular
69483429,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483429,source,massgis_import_v0.1_20071013192438,regular
69483489,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483489,created_by,JOSM,regular
69483489,source,massgis_import_v0.1_20071013192438,regular
69483637,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483637,source,massgis_import_v0.1_20071013192438,regular
69483674,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483674,railway,level_crossing,regular
69483674,source,massgis_import_v0.1_20071013192438,regular
69483734,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483734,source,massgis_import_v0.1_20071013192438,regular
69483774,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483774,line,Green,regular
69483774,geom_id,62,massgis
69483774,name,Kenmore,regular
69483774,railway,station,regular
69483774,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69483803,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483803,source,massgis_import_v0.1_20071013192438,regular
69483940,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483940,line,Green,regular
69483940,geom_id,102,massgis
69483940,name,Allston Street,regular
69483940,operator,MBTA,regular
69483940,railway,station,regular
69483940,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69483972,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69483972,source,massgis_import_v0.1_20071013192438,regular
69484101,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484101,source,massgis_import_v0.1_20071013192438,regular
69484354,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484354,source,massgis_import_v0.1_20071013192438,regular
69484420,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484420,source,massgis_import_v0.1_20071013192438,regular
69484499,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484499,source,massgis_import_v0.1_20071013192438,regular
69484540,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484540,line,Green,regular
69484540,geom_id,86,massgis
69484540,name,Hawes Street,regular
69484540,operator,MBTA,regular
69484540,railway,station,regular
69484540,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69484600,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484600,source,massgis_import_v0.1_20071013192438,regular
69484750,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484750,source,massgis_import_v0.1_20071013192438,regular
69484788,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484788,source,massgis_import_v0.1_20071013192438,regular
69484853,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484853,source,massgis_import_v0.1_20071013192438,regular
69484893,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69484893,source,massgis_import_v0.1_20071013192438,regular
69485017,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485017,line,Green,regular
69485017,geom_id,100,massgis
69485017,name,Washington Street,regular
69485017,operator,MBTA,regular
69485017,railway,station,regular
69485017,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69485056,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485056,created_by,JOSM,regular
69485056,source,massgis_import_v0.1_20071013192438,regular
69485075,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485075,created_by,JOSM,regular
69485075,source,massgis_import_v0.1_20071013192438,regular
69485183,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485183,source,massgis_import_v0.1_20071013192438,regular
69485422,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485422,railway,crossing,regular
69485422,source,massgis_import_v0.1_20071013192438,regular
69485503,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485503,source,massgis_import_v0.1_20071013192438,regular
69485584,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485584,source,massgis_import_v0.1_20071013192438,regular
69485646,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485646,source,massgis_import_v0.1_20071013192438,regular
69485679,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485679,source,massgis_import_v0.1_20071013192438,regular
69485812,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485812,source,massgis_import_v0.1_20071013192438,regular
69485909,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485909,railway,crossing,regular
69485909,source,massgis_import_v0.1_20071013192438,regular
69485934,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69485934,source,massgis_import_v0.1_20071013192438,regular
69486007,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486007,source,massgis_import_v0.1_20071013192438,regular
69486038,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486038,railway,level_crossing,regular
69486038,source,massgis_import_v0.1_20071013192438,regular
69486065,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486065,source,massgis_import_v0.1_20071013192438,regular
69486105,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486105,railway,crossing,regular
69486105,source,massgis_import_v0.1_20071013192438,regular
69486146,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486146,source,massgis_import_v0.1_20071013192438,regular
69486302,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486302,source,massgis_import_v0.1_20071013192438,regular
69486367,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486367,created_by,JOSM,regular
69486367,source,massgis_import_v0.1_20071013192438,regular
69486394,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486394,created_by,JOSM,regular
69486394,source,massgis_import_v0.1_20071013192438,regular
69486685,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486685,source,massgis_import_v0.1_20071013192438,regular
69486721,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486721,source,massgis_import_v0.1_20071013192438,regular
69486824,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486824,source,massgis_import_v0.1_20071013192438,regular
69486895,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486895,source,massgis_import_v0.1_20071013192438,regular
69486978,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69486978,source,massgis_import_v0.1_20071013192438,regular
69487122,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487122,source,massgis_import_v0.1_20071013192438,regular
69487141,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487141,source,massgis_import_v0.1_20071013192438,regular
69487379,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487379,ele,13,regular
69487379,id,612950,gnis
69487379,line,Green,regular
69487379,geom_id,60,massgis
69487379,name,Longwood,regular
69487379,operator,MBTA,regular
69487379,railway,station,regular
69487379,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69487423,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487423,line,Orange,regular
69487423,geom_id,43,massgis
69487423,name,Community College,regular
69487423,operator,MBTA,regular
69487423,railway,station,regular
69487423,source,massgis_import_v0.1_20071013193425,regular
69487423,wikimedia_commons,Category:Community College (MBTA station),regular
69487423,wikipedia,en:Community College (MBTA station),regular
69487457,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487457,railway,level_crossing,regular
69487457,source,massgis_import_v0.1_20071013192438,regular
69487583,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487583,created_by,JOSM,regular
69487583,source,massgis_import_v0.1_20071013192438,regular
69487701,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487701,source,massgis_import_v0.1_20071013192438,regular
69487785,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487785,created_by,JOSM,regular
69487785,source,massgis_import_v0.1_20071013192438,regular
69487826,attribution,Office of Geographic and Environmental Information (MassGIS),regular
